pairId,who,ent
5,A,2.60742897335
5,A,2.69373599026
5,A,2.20931739254
5,A,2.16493444517
5,A,2.01545146561
5,A,2.53591346828
5,A,2.72943467406
5,A,2.51230005859
5,A,3.01113733648
5,A,1.15795803978
5,A,3.06701002371
5,A,2.51952000831
5,A,2.67938181151
5,A,3.00690933545
5,A,2.50823002223
5,A,2.05323353001
5,A,2.8279709883
5,A,2.4850919435
5,A,2.3339263851
5,A,2.10804538594
5,A,2.29768265165
5,A,2.59644748855
5,A,2.23565838225
5,A,3.09764573916
5,A,1.15795803978
5,A,2.9364304392
5,A,3.06704409814
5,A,2.7643410299
5,A,1.7692037265
5,A,3.07022845126
5,A,3.11714363749
5,A,2.70188018913
5,A,2.69266955883
5,A,2.65790940466
5,A,2.60667484664
5,A,2.64431192534
5,A,2.49126997768
5,A,3.07810650699
5,A,2.94408883112
5,A,3.19624056702
5,A,2.70339209392
5,A,2.65020154058
5,A,2.10804538594
5,A,2.74419869311
5,A,2.7301156346
5,A,2.72526181887
5,A,2.53739361853
5,A,2.53739361853
5,A,2.3577401845
5,A,3.13961862278
5,A,2.63630034628
5,A,2.44476627998
5,A,2.45546891251
5,A,2.87249169983
5,A,2.50822804823
5,A,2.28987523288
5,A,2.14532502399
5,A,1.15795803978
5,A,2.67418594265
5,A,2.69113747222
5,A,2.8279709883
5,A,2.16719799073
5,A,3.61017428931
5,A,2.86435581218
5,A,2.73957693129
5,A,2.18444577965
5,A,2.25704010161
5,A,3.26932895076
5,A,2.50822804823
5,A,2.27064944979
5,A,3.28190007936
5,A,2.44211516555
5,A,2.32467743438
5,A,2.49126997768
5,A,2.73957693129
5,A,1.89350047891
5,A,2.92927853944
5,A,2.34385853278
5,A,2.20480800413
5,A,2.80224354939
5,A,1.86086467828
5,A,2.48429488551
5,A,2.62365418889
5,A,2.53577986573
5,A,2.51825228289
5,A,2.10712917203
5,A,2.10804538594
5,A,3.27077965141
5,A,2.86520619446
5,A,3.09764573916
5,A,1.94840824191
5,A,2.63525558357
5,A,1.15795803978
5,A,2.68242303779
5,A,2.39356998212
5,A,3.20761855808
5,A,3.25166572176
5,A,2.59946728233
5,A,2.10322756326
5,A,2.49518235879
5,A,2.59407836316
5,A,2.51889182478
5,A,3.17314428177
5,A,2.51753262675
5,A,2.95214674712
5,A,2.63933580965
5,A,2.7543953275
5,A,2.49799205573
5,A,2.8784755807
5,A,2.18444577965
5,A,2.33166378908
5,A,2.58001404375
5,A,3.37000894511
5,A,2.76147886376
5,A,1.15795803978
5,A,2.63975339464
5,A,2.56448376169
5,A,2.85956531934
5,A,2.85379628488
5,A,3.09764573916
5,A,2.67589953663
5,A,2.96840547212
5,A,2.8279709883
5,B,2.92205297771
5,B,3.09764573916
5,B,2.7145829886
5,B,2.67254714862
5,B,2.8279709883
5,B,2.84036411855
5,B,3.00720411773
5,B,2.8279709883
5,B,2.84036411855
5,B,3.18451873566
5,B,2.2713151119
5,B,3.09764573916
5,B,2.74306206902
5,B,2.8470231903
5,B,3.09764573916
5,B,2.81488578013
5,B,2.41583021495
5,B,2.6268459037
5,B,2.30020238077
5,B,2.33645408423
5,B,2.55268933971
5,B,2.14075548525
5,B,3.0319368079
5,B,2.51679016395
5,B,3.09764573916
5,B,2.7740001906
5,B,2.81530123934
5,B,3.09764573916
5,B,2.57863378959
5,B,2.29241407169
5,B,1.46123268846
5,B,2.61376119629
5,B,2.6440838127
5,B,2.6805303449
5,B,2.37795112418
5,B,2.19962423622
5,B,3.09764573916
5,B,1.89121000057
5,B,2.70478857881
5,B,2.10804538594
5,B,2.10804538594
5,B,2.90411592946
5,B,1.15795803978
5,B,2.10804538594
5,B,2.65093517808
5,B,2.18444577965
5,B,2.32176110914
5,B,1.98283256112
5,B,2.41535549563
5,B,2.41196452264
5,B,2.47634102077
5,B,2.10804538594
5,B,2.34385853278
5,B,2.72724381752
5,B,2.85657811585
5,B,3.09764573916
5,B,3.09764573916
5,B,3.03950067663
5,B,2.40732351589
5,B,2.8279709883
5,B,2.71885647726
5,B,2.54654857485
5,B,2.8846441047
5,B,2.68736915363
5,B,2.65029939892
5,B,2.27223428881
5,B,2.10804538594
5,B,2.38076715107
5,B,2.28146136604
5,B,2.18386389447
5,B,2.83592907108
5,B,2.9050789351
5,B,2.34385853278
5,B,3.18451873566
5,B,2.44348625945
5,B,2.89855211379
5,B,2.79896111997
5,B,3.31135040174
5,B,2.89237382437
5,B,2.64058993929
5,B,3.19287733105
5,B,2.3757605917
5,B,3.24237580234
5,B,2.8279709883
5,B,3.18451873566
5,B,2.10804538594
5,B,2.51992912591
5,B,2.35753702731
5,B,1.15795803978
5,B,2.50228914377
5,B,2.10804538594
5,B,2.51992912591
5,B,2.8445707942
5,B,2.94886887167
5,B,2.8279709883
5,B,2.47634102077
5,B,2.88243527966
5,B,3.09764573916
5,B,2.91745704381
5,B,2.94212451775
5,B,1.15795803978
5,B,2.64272664534
5,B,2.78821382823
5,B,2.74864948094
5,B,3.0319368079
5,B,2.82010969708
5,B,2.13422292842
5,B,2.84036415684
5,B,2.8279709883
5,B,2.63594519987
5,B,3.0319368079
5,B,2.78457367756
5,B,2.63405325504
5,B,3.0319368079
5,B,3.18451873566
5,B,2.10804538594
5,B,2.71786124209
5,B,2.13422292842
5,B,2.8279709883
5,B,2.65246241859
5,B,1.87673585014
5,B,3.03425038661
5,B,2.6440838127
5,B,2.8279709883
5,B,2.58777733077
5,B,3.30604708601
5,B,3.15530838009
5,B,3.18451873566
5,B,2.10804538594
5,B,2.8279709883
5,B,2.74306206902
5,B,3.0319368079
5,B,2.85356602675
5,B,2.10804538594
5,B,2.78144993025
5,B,2.34385853278
5,B,2.58888866459
5,B,2.33257815521
5,B,2.39312622258
5,B,2.10804538594
5,B,3.09764573916
5,B,2.83592907108
5,B,2.99267441497
5,B,1.15795803978
5,B,2.77834139814
5,B,2.37535261466
5,B,2.15318344043
5,B,3.42058002364
5,B,2.74864948094
5,B,1.15795803978
5,B,1.8584438248
5,B,3.05013042703
5,B,3.09764573916
5,B,3.09764573916
5,B,2.74306206902
5,B,2.74306206902
5,B,3.33366252629
5,B,2.50822804823
5,B,2.84906931728
5,B,3.18451873566
5,B,2.8279709883
5,B,2.55945200356
5,B,2.34297049268
5,B,2.34385853278
5,B,2.91745704381
5,B,3.24518352211
5,B,2.25380635529
5,B,3.72413752983
5,B,2.10804538594
5,B,3.05551033413
5,B,3.0319368079
5,B,2.56835024663
5,B,2.93715882469
5,B,2.8279709883
5,B,3.34059567587
5,B,2.96053804205
5,B,2.10804538594
5,B,2.8279709883
5,B,2.26272292104
5,B,2.93917641234
5,B,2.85812570003
5,B,2.52289732645
5,B,2.23437323082
5,B,2.55529431436
5,B,2.8279709883
5,B,2.74864948094
5,B,3.16855477421
5,B,2.48717757333
5,B,2.10804538594
5,B,2.81250944335
5,B,3.09764573916
5,B,2.8279709883
5,B,2.6212942166
5,B,2.84951759568
5,B,2.51129270463
5,B,2.77971597752
5,B,3.23173517265
5,B,3.09764573916
5,B,2.39623556681
5,B,2.60778597568
5,B,2.80231605707
5,B,2.34385853278
5,B,2.50513084299
5,B,2.46902282937
5,B,2.10804538594
5,B,1.8739013498
5,B,2.84357537345
5,B,2.56082253128
5,B,3.38863916894
6,A,3.31077610552
6,A,2.52633986907
6,A,2.10804538594
6,A,2.18739500845
6,A,2.95760679023
6,A,2.3874806367
6,A,1.88180856552
6,A,2.10804538594
6,A,2.51897151076
6,A,2.31709790284
6,A,1.15795803978
6,A,2.91745704381
6,A,2.76666767749
6,A,2.88770292536
6,A,1.15795803978
6,A,2.55498172284
6,A,2.10804538594
6,A,3.1963555063
6,A,2.77901417484
6,A,2.96378802903
6,A,3.03572222088
6,A,2.99806871599
6,A,2.18739500845
6,A,2.10804538594
6,A,1.15795803978
6,A,2.10804538594
6,A,2.70900934052
6,A,2.10804538594
6,A,1.98547614146
6,A,2.35008281965
6,A,2.95113831308
6,A,1.98547614146
6,A,2.63605977421
6,A,1.98547614146
6,A,2.35008281965
6,A,2.38612097781
6,A,3.23061083478
6,A,3.09764573916
6,A,2.80680538404
6,A,2.65204093519
6,A,2.34591977717
6,A,2.42294373646
6,A,2.29626646168
6,A,3.04313144785
6,A,2.4521107236
6,A,3.06155541251
6,A,2.73554544341
6,A,2.78795436103
6,A,2.10804538594
6,A,1.15795803978
6,A,2.32607023852
6,A,2.54337087502
6,A,1.15795803978
6,A,2.31812555241
6,A,2.47956579488
6,A,2.25353886357
6,A,1.15795803978
6,A,2.50822804823
6,A,3.09764573916
6,A,3.27850223967
6,A,2.85799301797
6,A,1.15795803978
6,A,3.35163714001
6,A,2.61759263618
6,A,2.19390437444
6,A,2.81316502085
6,A,2.58193372181
6,A,2.28554882798
6,A,2.10804538594
6,A,2.83011558788
6,A,2.82836699907
6,A,2.52633986907
6,A,2.28592718829
6,A,2.30519830258
6,A,2.69778994406
6,A,2.17276751029
6,A,2.29417249535
6,A,2.3851117632
6,A,3.09764573916
6,A,2.52633986907
6,A,2.63237989529
6,A,2.6967437442
6,A,2.92898754803
6,A,2.10804538594
6,A,2.12987210102
6,A,2.61699950877
6,A,2.58408520348
6,A,3.08415868105
6,A,2.10804538594
6,A,2.10804538594
6,A,2.65522495588
6,A,2.68077365774
6,A,3.34505409012
6,A,3.00057858537
6,A,2.89093094089
6,A,2.37308238521
6,A,2.75972661762
6,A,2.49821457018
6,A,2.143229999
6,A,2.352121341
6,A,2.90360888727
6,A,2.47343689301
6,A,1.15795803978
6,A,2.87180100173
6,A,2.82313698678
6,A,2.41308944634
6,A,2.55290033366
6,A,2.50168687103
6,A,2.40447102142
6,A,2.75980354051
6,A,3.09764573916
6,A,2.4049648763
6,A,2.10804538594
6,A,2.63825477224
6,A,2.58433957683
6,A,2.52633986907
6,A,2.32607023852
6,A,3.09764573916
6,A,2.96735064104
6,A,2.6003392829
6,A,2.73520808333
6,A,2.10804538594
6,A,1.15795803978
6,A,2.28716563731
6,A,3.29220500136
6,A,1.15795803978
6,A,2.64418796071
6,A,2.57256733579
6,A,2.84511182356
6,A,2.79444541175
6,A,2.60519012242
6,A,2.16854273588
6,A,2.3682705659
6,A,3.25067115271
6,A,2.04003976548
6,A,1.44642675127
6,A,2.63963377397
6,A,3.09764573916
6,A,2.24136187109
6,A,3.09764573916
6,A,2.28407287652
6,A,2.6652841861
6,A,2.6912180018
6,A,2.41328379804
6,A,2.32431273027
6,A,2.52315250519
6,A,2.30807228566
6,A,2.10804538594
6,A,2.27269184013
6,A,2.62320015457
6,A,2.10804538594
6,A,2.56449521429
6,A,3.21447844411
6,A,2.47542763472
6,A,2.54008748115
6,A,2.58193372181
6,A,2.5220100701
6,A,2.10804538594
6,A,2.10804538594
6,A,2.76698047514
6,A,2.51109730194
6,A,2.23075664705
6,A,2.22225933803
6,A,2.54691981354
6,A,2.22934978145
6,A,2.72949625084
6,A,2.90600841306
6,A,2.66161221804
6,A,3.00077133774
6,A,1.15795803978
6,A,2.65962359393
6,A,2.33298105673
6,A,2.79576129113
6,A,2.58158947852
6,A,2.10804538594
6,A,2.10804538594
6,A,2.41488336699
6,A,2.10804538594
6,A,2.64393965447
6,A,3.39683684098
6,A,2.59893410281
6,A,3.57028580063
6,A,1.15795803978
6,A,2.69210828286
6,A,2.64467165231
6,A,2.81232110769
6,A,3.65258158414
6,A,2.77968978493
6,A,3.09764573916
6,A,2.68280375801
6,A,2.10804538594
6,A,2.24068599036
6,A,2.10804538594
6,A,2.07641206705
6,A,2.60506621808
6,A,2.71497037313
6,A,2.41484701244
6,A,1.91581473441
6,A,2.62670852394
6,A,2.58545205433
6,A,2.58164424934
6,A,2.51269751124
6,A,2.54946214124
6,A,2.10804538594
6,A,3.09764573916
6,A,2.23936639136
6,A,2.10804538594
6,A,2.56520627342
6,A,3.09764573916
6,A,2.69385045291
6,A,2.3874806367
6,A,2.18444577965
6,A,2.20884015141
6,A,2.74306206902
6,A,2.18444577965
6,A,2.36651825879
6,A,2.10804538594
6,A,2.21222293239
6,A,2.78086386107
6,A,2.52633986907
6,A,1.15795803978
6,A,2.81052924836
6,A,2.8603692657
6,A,1.15795803978
6,A,2.41328379804
6,A,2.18444577965
6,A,2.10804538594
6,A,3.18451873566
6,A,2.10804538594
6,A,1.55133483261
6,A,1.15795803978
6,A,3.29832791583
6,A,3.09764573916
6,A,2.34385853278
6,A,1.15795803978
6,A,2.10804538594
6,A,3.02748762256
6,A,2.10804538594
6,A,2.27336444596
6,A,2.08505567959
6,A,2.10804538594
6,A,2.1704862524
6,A,2.10804538594
6,A,2.40924473085
6,A,2.6718759865
6,A,2.50822792485
6,A,1.15795803978
6,A,2.79322812724
6,A,2.39202726374
6,A,2.6824247726
6,A,2.89606155423
6,A,2.79412700684
6,A,4.10978640283
6,A,2.10804538594
6,A,2.75149486812
6,A,1.15795803978
6,A,2.92320131395
6,A,2.99627199883
6,A,2.82079211678
6,A,2.67626557204
6,A,2.76889591704
6,A,2.30625554455
6,A,2.10804538594
6,A,2.99410141563
6,A,2.10804538594
6,A,3.25780705004
6,A,2.98349284965
6,A,2.48619504986
6,A,2.72661121818
6,A,3.23911922311
6,A,3.15104674218
6,A,2.95383496103
6,A,2.10804538594
6,A,2.41488336699
6,A,2.4049648763
6,A,2.10804538594
6,A,3.03925214068
6,A,1.92642904974
6,A,2.10804538594
6,A,2.6486773861
6,A,2.84906931728
6,A,1.44642675127
6,A,2.29728722942
6,A,2.52633986907
6,A,2.18444577965
6,A,2.40141229532
6,A,2.10804538594
6,A,3.06379722825
6,A,3.11757361566
6,A,2.6657775466
6,A,2.10804538594
6,A,2.66921827609
6,A,2.53826745043
6,A,2.69235983797
6,A,2.61925400099
6,A,2.10804538594
6,A,2.6653098227
6,A,2.67145749021
6,A,2.10804538594
6,A,3.31231142203
6,A,2.10804538594
6,A,2.18444577965
6,A,2.16287333193
6,A,3.06470324896
6,A,2.73957693129
6,A,2.64393965447
6,A,2.71203682905
6,A,2.10804538594
6,A,2.92660320075
6,A,2.07196946675
6,A,1.15795803978
6,A,2.60792450369
6,A,2.6657775466
6,A,2.10804538594
6,A,2.80564473665
6,A,2.18444577965
6,A,3.08547031974
6,A,3.2310813598
6,A,2.51109730194
6,A,2.49349995848
6,A,2.12408182416
6,A,2.8279709883
6,A,2.10804538594
6,A,3.09764573916
6,A,2.54808217052
6,A,2.76256272221
6,A,2.78412377761
6,A,2.65246241859
6,A,2.10804538594
6,A,2.32607023852
6,A,2.73957693129
6,A,1.15795803978
6,A,2.81487193682
6,A,3.09764573916
6,A,3.0091987186
6,A,3.55747257224
6,A,3.09764573916
6,A,1.98810399989
6,A,1.15795803978
6,A,2.32431266747
6,A,2.24784123429
6,A,2.10804538594
6,A,1.44642675127
6,A,2.61837892783
6,A,1.15795803978
6,A,2.11742717472
6,A,3.09764573916
6,A,1.15795803978
6,A,2.74306206902
6,A,2.55470637625
6,A,2.12385956317
6,A,3.09764573916
6,A,1.15795803978
6,A,2.53409302778
6,A,2.10804538594
6,A,2.18444577965
6,A,2.10804538594
6,A,2.76110671429
6,A,2.75980354051
6,B,2.8279709883
6,B,1.15795803978
6,B,2.92947455615
6,B,2.50667040274
6,B,2.75445841077
6,B,1.15795803978
6,B,1.15795803978
6,B,2.10804538594
6,B,1.15795803978
6,B,1.15795803978
6,B,2.51803481853
6,B,2.34385853278
6,B,2.24671959096
6,B,1.15795803978
6,B,2.68911974388
6,B,2.6205090619
6,B,2.10804538594
6,B,2.87728784358
6,B,2.50504749921
6,B,3.1963555063
6,B,2.76481758056
6,B,2.59246969568
6,B,2.10804538594
6,B,3.24131384166
6,B,1.15795803978
6,B,2.10804538594
6,B,2.98797475187
6,B,2.52633986907
6,B,2.68569601805
6,B,2.8279709883
6,B,2.83615209376
6,B,1.15795803978
6,B,2.14202919651
6,B,1.87951917607
6,B,3.15689778294
6,B,2.10804538594
6,B,3.09764573916
6,B,3.25221968332
6,B,2.10804538594
6,B,2.6073165745
6,B,2.6657775466
6,B,1.15795803978
6,B,2.81739144407
6,B,2.34385853278
6,B,3.04529838129
6,B,2.68336099693
6,B,3.09764573916
6,B,2.62753424489
6,B,2.72671780955
6,B,2.22913369344
6,B,1.9799486189
6,B,2.51219472969
6,B,2.55910296106
6,B,3.09764573916
6,B,2.48317992181
6,B,2.10804538594
6,B,2.65246241859
6,B,2.35679123552
6,B,2.34385853278
6,B,2.10804538594
6,B,2.76261203876
6,B,2.10804538594
6,B,2.88925176343
6,B,2.9515004158
6,B,3.09764573916
6,B,2.81722613013
6,B,2.27099897238
6,B,2.1704862524
6,B,2.23315303275
6,B,2.15790606104
6,B,2.85748267811
6,B,3.09764573916
6,B,3.09764573916
6,B,2.10804538594
6,B,2.10804538594
6,B,1.15795803978
6,B,3.10140473573
6,B,2.10804538594
6,B,2.16213699048
6,B,2.72439123575
6,B,2.48317992181
6,B,2.51012453621
6,B,2.02238092996
6,B,2.10804538594
6,B,2.90314468785
6,B,2.10804538594
6,B,2.61298258316
6,B,2.10804538594
6,B,2.31369337663
6,B,3.00790387702
6,B,2.64665681747
6,B,2.10804538594
6,B,2.10804538594
6,B,1.15795803978
6,B,2.64159764205
6,B,2.10804538594
6,B,2.01027035503
6,B,2.39169512382
6,B,2.27064923658
6,B,2.10804538594
6,B,2.64716118408
6,B,2.49646856589
6,B,2.69437117611
6,B,2.66901131556
6,B,2.58534077633
6,B,3.09764573916
6,B,2.82897912446
6,B,2.10804538594
6,B,1.15795803978
6,B,2.08183299654
6,B,2.32989694653
6,B,2.54554395554
6,B,3.01449423581
6,B,2.15790606104
6,B,3.09764573916
6,B,1.15795803978
6,B,2.50571744203
6,B,3.10643672013
6,B,2.15790606104
6,B,2.65246241859
6,B,2.26872984776
6,B,2.1704862524
6,B,3.25067115271
6,B,3.05157049933
6,B,1.15795803978
6,B,3.56488941871
6,B,2.47180753444
6,B,2.10804538594
6,B,2.52194090156
6,B,2.79756637362
6,B,2.96735064104
6,B,2.53544996696
6,B,2.62095935026
6,B,1.15795803978
6,B,2.45219569974
6,B,2.51619431748
6,B,3.09764573916
6,B,2.06163322907
6,B,1.15795803978
6,B,3.02624824945
6,B,2.10804538594
6,B,2.34385853278
6,B,2.46064003158
6,B,1.15795803978
6,B,2.45186323414
6,B,2.20771973923
6,B,2.96306672212
6,B,2.75874907793
6,B,1.15795803978
6,B,1.15795803978
6,B,2.10804538594
6,B,1.15795803978
6,B,2.66862705985
6,B,2.34385853278
6,B,2.51848787365
6,B,2.7793499745
6,B,2.08183299654
6,B,1.15795803978
6,B,2.7346046183
6,B,2.66409731792
6,B,2.82677695337
6,B,2.34385853278
6,B,3.09764573916
6,B,3.31518707436
6,B,1.15795803978
6,B,2.00906704571
6,B,2.42207688357
6,B,2.45353006628
6,B,3.00362246426
6,B,2.45413677251
6,B,2.32263078228
6,B,3.02945868512
6,B,3.09764573916
6,B,2.72429997551
6,B,1.15795803978
6,B,2.10804538594
6,B,2.41938804222
6,B,1.15795803978
6,B,2.2015875512
6,B,3.09764573916
6,B,2.08183299654
6,B,3.09764573916
6,B,1.15795803978
6,B,1.943053753
6,B,2.39729248467
6,B,2.6440838127
6,B,1.15795803978
6,B,2.69427394644
6,B,2.38342563344
6,B,2.58229118207
6,B,1.15795803978
6,B,1.96774578565
6,B,2.10804538594
6,B,2.77968978493
6,B,2.18007849572
6,B,2.33674715667
6,B,2.55478049393
6,B,2.93617481471
6,B,2.05438898261
6,B,3.13171395464
6,B,1.99635695005
6,B,2.68424587917
6,B,2.68878503908
6,B,2.10442843509
6,B,2.76713488635
6,B,2.10804538594
6,B,2.52401336181
6,B,1.15795803978
6,B,2.20541582496
6,B,2.10804538594
6,B,2.42861887456
6,B,2.10804538594
6,B,1.15795803978
6,B,2.35477111258
6,B,2.3665635653
6,B,2.51595505492
6,B,3.57028580063
6,B,2.74944157024
6,B,2.5937244322
6,B,1.96247210768
6,B,2.4277314595
6,B,2.4748976678
6,B,2.588923364
6,B,3.39236070714
6,B,1.15795803978
6,B,2.96259416979
6,B,3.03444352748
6,B,2.10804538594
6,B,2.48317992181
6,B,3.25320536016
6,B,2.74704652787
6,B,2.08183299654
6,B,3.19733208849
6,B,2.55041352819
6,B,2.80848552248
6,B,2.50822804823
6,B,2.66478306635
6,B,2.41708633115
6,B,2.53826004368
6,B,2.10804538594
6,B,3.0319372512
6,B,2.6912180018
6,B,2.34385853278
6,B,3.0319372512
6,B,3.09764573916
6,B,2.41897927614
6,B,3.25221968332
6,B,3.09764573916
6,B,3.29832791583
6,B,3.03193690641
6,B,2.53052923241
6,B,2.70385797442
6,B,2.21359423214
6,B,2.87306574536
6,B,2.74558937527
6,B,2.65246224157
6,B,2.92294275026
6,B,1.62090604432
6,B,2.59918820017
6,B,1.15795803978
6,B,3.0319372512
6,B,2.10804538594
6,B,1.88671249448
6,B,3.02748762256
6,B,1.77623569502
6,B,2.10804538594
6,B,2.31406887299
6,B,2.49294049005
6,B,3.25413140251
6,B,1.15795803978
6,B,3.0319372512
6,B,2.17965708854
6,B,3.09764573916
6,B,3.25221968332
6,B,3.09764573916
6,B,2.29198401656
6,B,2.85549497685
6,B,2.47422662668
6,B,2.10804538594
6,B,2.0540040074
6,B,3.25221968332
6,B,3.0319372512
6,B,3.12721888316
6,B,2.10804538594
6,B,1.15795803978
6,B,3.0319372512
6,B,3.24554037904
6,B,2.10804538594
6,B,2.96853835368
6,B,1.15795803978
6,B,2.70778893559
6,B,1.80630260439
6,B,2.776257826
6,B,2.90055443937
6,B,1.15795803978
6,B,3.0319368079
6,B,2.10804538594
6,B,1.15795803978
6,B,3.0319372512
6,B,2.6912180018
6,B,3.09764573916
6,B,2.85830025669
6,B,1.92642904974
6,B,3.0319372512
6,B,3.22128440464
6,B,2.54252010674
6,B,2.39341730928
6,B,2.10154830812
6,B,3.10604636002
6,B,2.82433644976
6,B,2.13073114603
6,B,2.330368622
6,B,2.65246241859
6,B,3.0319372512
6,B,2.93917641234
6,B,2.62080959161
6,B,2.75852172839
6,B,3.0319372512
6,B,2.10804538594
6,B,2.83638813793
6,B,2.59593629467
6,B,2.10804538594
6,B,1.15795803978
6,B,3.00159745905
6,B,2.6912180018
6,B,2.171465587
6,B,2.8279709883
6,B,2.30224216796
6,B,1.82810271042
6,B,2.10804538594
6,B,2.38638146329
6,B,3.0319372512
6,B,3.09764573916
6,B,2.183705734
6,B,1.15795803978
6,B,2.41488336699
6,B,2.73957693129
6,B,2.88770292536
6,B,2.60393635509
6,B,1.15795803978
6,B,2.24067711923
6,B,2.9076277935
6,B,2.10804538594
6,B,2.60067659791
6,B,2.34385853278
6,B,2.49538484143
6,B,2.10804538594
6,B,2.64650899444
6,B,2.6912180018
6,B,2.10804538594
6,B,3.02748762256
6,B,3.22982952044
6,B,1.15795803978
6,B,2.86977191623
6,B,2.75570685104
6,B,3.25221968332
6,B,2.11718139446
6,B,3.14671795089
6,B,2.08205172198
6,B,2.48508101279
6,B,2.67185586974
6,B,1.44642675127
6,B,3.0091987186
6,B,1.76435971661
6,B,2.10804538594
6,B,3.02748762256
6,B,1.15795803978
6,B,1.15795803978
6,B,1.15795803978
6,B,2.12385956317
6,B,2.82473943807
6,B,2.50833060197
6,B,3.02615581512
6,B,1.15795803978
6,B,1.15795803978
6,B,2.35220413569
6,B,2.10804538594
6,B,2.32431266747
6,B,2.10804538594
6,B,1.15795803978
6,B,2.85713239437
6,B,2.50822804823
6,B,3.06846547964
6,B,2.12385956317
6,B,2.61927648501
6,B,2.58326036604
6,B,3.09764573916
6,B,3.0319372512
6,B,2.04130776335
6,B,2.04130776335
6,B,1.15795803978
7,A,2.37115594758
7,A,2.50989759599
7,A,1.15795803978
7,A,3.00159745905
7,A,1.15795803978
7,A,1.98592630133
7,A,2.70564340637
7,A,2.26275856614
7,A,2.36985017984
7,A,2.10804538594
7,A,2.65246241859
7,A,1.15795803978
7,A,3.00159745905
7,A,2.43513833858
7,A,2.10804538594
7,A,1.15795803978
7,A,1.98592630133
7,A,2.38823584806
7,A,2.56835024663
7,A,2.52991044632
7,A,2.10804538594
7,A,2.45197419352
7,A,3.36928141821
7,A,2.65246241859
7,A,2.98462146561
7,A,1.15795803978
7,A,2.05222432933
7,A,2.10804538594
7,A,1.15795803978
7,A,2.05222432933
7,A,2.47679960292
7,A,3.15104674218
7,A,2.59627758276
7,A,2.43801492584
7,A,2.32802188854
7,A,2.6440838127
7,A,3.00159745905
7,A,2.10804538594
7,A,2.56835024663
7,A,2.67632162366
7,A,2.60533908325
7,A,2.40984116341
7,A,3.23908400668
7,A,2.32983781928
7,A,3.29619366794
7,A,2.15429424106
7,A,1.15795803978
7,A,2.32811622465
7,A,2.86620734119
7,A,2.44841067782
7,A,2.21359423214
7,A,2.6440838127
7,A,2.10804538594
7,A,2.67784119453
7,A,3.07417792368
7,A,2.61544692521
7,A,3.07417792368
7,A,2.56712678032
7,A,2.45437095917
7,A,2.64746418569
7,A,2.76197222889
7,A,2.4084314275
7,A,2.43513833858
7,A,3.47702500513
7,A,2.45321052437
7,A,2.10804538594
7,A,2.65246241859
7,A,2.90362321694
7,A,2.08398721082
7,A,2.6440838127
7,A,3.12105148148
7,A,2.60496502195
7,A,3.13104965879
7,A,1.15795803978
7,A,2.54458107269
7,A,2.65246241859
7,A,2.59676533363
7,A,2.17904316644
7,A,3.04039003725
7,A,1.15795803978
7,A,2.10804538594
7,A,2.63702318994
7,A,2.8279709883
7,A,2.27323655719
7,A,3.06591294435
7,A,2.71277220324
7,A,1.15795803978
7,A,3.24912236832
7,A,2.43496886206
7,A,3.08721994197
7,A,1.96081643882
7,A,2.27064923658
7,A,2.34385853278
7,A,2.65246241859
7,A,2.66233549874
7,A,3.10030709143
7,A,2.86486943262
7,A,3.04872992076
7,A,2.69087883458
7,A,2.37084029165
7,A,2.71335316571
7,A,2.97886654278
7,A,1.15795803978
7,A,2.8702247123
7,A,2.09620214397
7,A,2.12692737138
7,A,2.2889876401
7,A,1.15795803978
7,A,2.39432904084
7,A,2.54458107269
7,A,3.09421365709
7,A,2.28556781563
7,A,3.00720411773
7,A,1.44642675127
7,A,3.07816505202
7,A,3.15166905252
7,A,2.8279709883
7,A,3.0319372512
7,A,2.51528806734
7,A,2.8279709883
7,A,3.07417792368
7,A,2.48576984712
7,A,2.06226880487
7,A,2.08315516397
7,A,3.14615662468
7,A,2.9557123488
7,A,2.8279709883
7,A,2.65246241859
7,A,3.13528514313
7,A,2.66358317937
7,A,2.65246241859
7,A,2.21359423214
7,A,2.52633986907
7,A,1.15795803978
7,A,2.57987517642
7,A,2.97145337692
7,A,2.01476808265
7,A,3.23992737626
7,A,2.5897872227
7,A,2.65246241859
7,A,3.25320536016
7,A,2.21359423214
7,A,3.03518384761
7,A,2.8279709883
7,A,2.68209577894
7,A,2.12792510445
7,A,1.95646298894
7,A,1.8962174482
7,A,1.92932945459
7,A,2.97640942727
7,A,1.15795803978
7,A,3.09237608532
7,A,2.10804538594
7,A,2.42825717491
7,A,2.56835024663
7,A,3.07417792368
7,A,3.25067115271
7,A,1.81526312446
7,A,1.15795803978
7,A,2.39465829188
7,A,1.81526312446
7,A,2.67248525467
7,A,3.25067115271
7,A,2.8279709883
7,A,1.90513281715
7,A,2.21359423214
7,A,2.70985365954
7,A,2.91865898014
7,A,3.30604708601
7,A,1.15795803978
7,A,3.52795887493
7,A,2.44133361447
7,A,3.09462813908
7,A,2.21359423214
7,A,2.10804538594
7,A,1.15795803978
7,A,2.21359423214
7,A,2.73997657261
7,A,2.09823438699
7,A,1.15795803978
7,A,2.10804538594
7,A,2.8279709883
7,A,2.65246241859
7,A,2.84317078402
7,A,2.4694703608
7,A,2.13367001167
7,A,2.86486943262
7,A,2.65246241859
7,A,2.65246241859
7,A,3.25067115271
